id;adi;yeri;hatlar;point;px;py;weight;is_active;sp_distance;sp_duration;sp_weight
191;50679;Elvan Mh.İstasyon Cd.Etimesgut;507,507-2,510-3,511,511-3,512-3,513-2,523,523-6,524;;39.9548;32.6324;0;f;28985;1926.5;3872.4
192;50690;Piyade Mh.2022.Cd.Etimesgut;536;;39.9447;32.64;0;f;15350.1;1899.2;3878.2
193;50701;Elvan Mh.1544.Cd.Etimesgut;537;;39.9485;32.6256;0;f;28040.3;2006.4;4057
194;50726;Şeyh Şamil Mh.Ağrı Dağı Cd.Etimesgut;580,580-1;;39.9996;32.6314;0;f;33725.1;2129.7;4324.4
195;10524;Kızılcaşar Mh.Atılım Cd.Gölbaşı;102-1,102-2,103-1,103-2,191,191-2;;39.8158;32.7211;0;f;10192.7;1367.5;2860.7
196;31768;Mutlu Mh.Mh.711.Sk.Mamak;373;;39.9085;32.905;0;f;21193.1;2490;5241.7
197;50477;Mareşal Çakmak Mh.Ceylan Sk.Sincan;505,505-2,531;;39.9596;32.5973;0;f;30171.6;2071.2;4156.6
198;31883;Kavaklı Mh.Mh. Altındağ;316,335;;39.9901;33.0317;0;f;43530.2;3271.9;6578
199;31921;Kavaklı Mh.Mh. Altındağ;315;;40.0102;33.0343;0;f;37551.4;3747.9;7542
200;B13;Doğanbey Mh.Ankara Gar Altındağ;BANLİYO-Kayaş-Sincan,BANLİYO-Sincan-Kayaş;;39.9355;32.8429;0;f;15714.6;1474.5;2959.5
201;51007;Yavuz Selim Mh.Bozhöyük Cd.Etimesgut;542,545,580,580-1,585,585-1;;39.9974;32.6189;0;f;34427.3;2226.1;4547.5
202;11643;Doğanbey Mh.Talatpaşa Blv.Altındağ;321,334,334-6,349,352,355,355-4,355-6,357,361,365,367,392,394,397;;39.9344;32.8535;0;f;16647.2;1604.5;3220.5
203;51102;İmrendi Mh.Ankara Bolu Yolu Kazan;502,502-2,527-1,563-3;;40.1435;32.6502;0;f;37200.8;2977.7;5966.4
204;51198;Erler Mh.Etimesgut Yolu Etimesgut;507,507-2,511,511-3,512-3,512-4,517,521,521-3,522,524,530,530-2,530-3,532,532-3,538,541,541-1,541-2,541-3,545,567,573;;39.9281;32.7039;0;f;13702.2;1626.3;3289.1
205;41507;Saray Fatih Mh.Mh.Fatih Sultan Mehmet Cd.Pursaklar;472-1;;40.0714;32.9191;5;t;33866.2;2626.4;5290.4
206;50264;Törekent Mh.301/1.Cd.Sincan;507-2,515,517,525-2,525-6;;39.9956;32.562;0;f;26631.8;2428.6;4906.4
207;11980;Karaoğlan Mh.71.Cd.Gölbaşı;180;;39.7365;32.8326;0;f;33958.6;2713.9;5462.9
208;21546;-;222-2,256-2;;39.9723;32.8557;0;f;21946.3;2013.3;4043.1
209;51639;-;512;;39.9229;32.6514;0;f;14897.5;1597.5;3243.4
210;51323;Bahçekapı Mh.Mh.2464.Sk.Etimesgut;235;;39.9429;32.7121;0;f;10553.9;1217.9;2455.7
211;41147;Doğanbey Mh.Mh.Çankırı Cd.Altındağ;114-3,145-3,185-3,203,203-3,252,253,253-6,256,257,259,261,261-6,263,263-2,263-3,263-4,266,266-6,270,277,278,279,279-2,279-6,281,284,284-6,286,288,288-2,288-6,317-3,325,389,391,452-1;;39.946;32.8547;0;f;18724.3;1668.3;3368.3
212;11359;Karataş Mh.Karataş Köyü Yolu Çankaya;190;;39.8281;32.8772;4;t;26943.9;3247.1;6637.5
213;50885;Fatih Sultan Mh.Eskişehir Yolu Etimesgut;528,576,583,589,591;;39.8892;32.6695;6;t;10778.4;984;2037.1
214;30467;Gültepe Mh.Gültepe Cd.Altındağ;456-2;;39.9515;32.8878;1;t;21513.6;1757;3526.9
215;40745;Saracalar Mh.Özal Blv.Akyurt;468-1,487-1,489-3,496;;40.0808;32.9675;0;f;37358.4;2785.2;5607.7
216;51445;Yapracık Mh.Mh.Yapracık Köyü Yolu Etimesgut;516,588,588-1,595;;39.8498;32.562;0;f;27133.7;2465.4;4982.2
217;51622;-;512,536;;39.9267;32.6455;0;f;15694.3;1730.4;3536.9
218;52150;Bağlıca Mh.Mh.Tekdal Cd.Etimesgut;597;;39.8853;32.6206;0;f;14905.6;1596.2;3226.7
219;21722;Yakacık Mh.Mh. Yenimahalle;215;;40.0362;32.7513;0;f;24682.5;2857.4;5778.3
220;51334;Saraycık Mh.Mh.53.Sk.Sincan;510-2;;39.9267;32.5882;0;f;31694.5;2595.8;5294.1
221;51503;-;512,537,566,597;;39.898;32.6483;0;f;12044.2;1258.5;2594.1
222;50895;Susuz Mh.Gökay Cd.Yenimahalle;580-1,585,585-1;;40.0054;32.6092;0;f;35439.8;2358.4;4756.4
223;12193;Yıldızevler Mh.Kişinev Cd.Çankaya;173-1,173-4;;39.878;32.8562;0;f;19424.7;1990;4077
224;10538;İncek Mh.Turgut Özal Blv.Gölbaşı;192,193,194,196;;39.8077;32.7018;0;f;10054.1;1373;2847.3
225;51149;-;508-1;;39.9513;32.5651;0;f;31770.9;2493.6;5046
226;B7;Derbent Mh.Kayaş Cd.Mamak;BANLİYO-Kayaş-Sincan,BANLİYO-Sincan-Kayaş;;39.9261;32.9234;0;f;26519.4;2096.6;4237.1
227;M24;Söğütözü Mh.Eskişehir Yolu Yanyolu Çankaya;METRO-Çayyolu-Kızılay,METRO-Kızılay-Çayyolu;;39.9093;32.7964;0;f;9593.3;964.2;2056.2
228;10119;Yaşamkent Mh.3222.Cd.Yenimahalle;590;;39.8637;32.6436;0;f;13969.5;1269.1;2613.3
229;M43;-;METRO-Keçiören-AKM;;39.9902;32.875;0;f;22119.6;2038.7;4106.8
230;12226;Meşrutiyet Mh.Meşrutiyet Cd.Çankaya;511-3,541-3;;39.9176;32.8557;0;f;17266.6;1785.6;3618.6
231;50966;Bitik Mh.Fevziçakmak Cd.Kazan;555-2,555-4;;40.1188;32.6106;0;f;48874.8;2683.3;5398.7
232;56663;-;508-1,544;;39.9424;32.571;0;f;31944;2560.1;5196.6
233;51653;Mutlukent Mh.Mh.1596.Cd.Çankaya;564;;39.8972;32.7335;0;f;2920.2;387.3;777.9
234;51032;Tunahan Mh.Üç Şehitler Cd.Etimesgut;542;;39.9879;32.6189;0;f;34233.8;2188.8;4411.3
235;51065;Altay Mh.Osman Bey Cd.Etimesgut;542,545;;39.9767;32.6437;0;f;18336.3;2001.4;4045.3
236;51212;Susuz Mh.Mh.Asmalı Sk.Yenimahalle;542,580-1,585,585-1;;40.0013;32.6012;0;f;35920.2;2495;5094.8
237;51229;Mustafa Kemal Mh.2104.Sk.Çankaya;171;;39.9113;32.7599;0;f;7514.8;818.9;1676.2
238;51342;Altay Mh.Mh.Orhan Bey Cd.Etimesgut;541-2,551;;39.9725;32.636;0;f;18670.6;1855;3787.7
239;51502;-;512,537,566,597;;39.8967;32.6776;0;f;9312.4;932;1935.4
240;51917;İncirlik Mh.Mh. Sincan;501-2;;40.0906;32.5894;0;f;45696;2696.5;5417.8
241;31881;Fahri Korutürk Mh.Mh.872.Cd.Mamak;367;;39.9065;32.9188;0;f;29724.5;2420.9;4858.7
242;30393;Anafartalar Mh.Adnan Saygun Cd.Altındağ;354,368,394;;39.9373;32.855;0;f;18526.2;1635.2;3277.6
243;30468;Altınevler Mh.Plevne Cd.Mamak;312,313,314,320,321,322,322-4,324,335,345,354,354-3,368,392,392-6,393,394,394-3,395,397,398-3;;39.9437;32.89;0;f;23063.7;1955.2;3939.2
244;31895;Karapürçek Mh.Mh.Karapürçek Cd.Altındağ;311,313;;39.9791;32.9666;0;f;29123.4;2600.5;5238.3
245;12468;Kırkkonaklar Mh.Şemsettin Günaltay Cd.Çankaya;303,304,304-6;;39.8921;32.8861;0;f;20629.3;2207.3;4551
246;12604;Üniversiteler Mh.ODTÜ Kampüsü Çankaya;411-3;;39.8934;32.7857;0;f;11611.7;1280.7;2577.7
247;12643;Üniversiteler Mh.Mh. Çankaya;110,111;;39.8925;32.754;0;f;4710;714.8;1463.9
248;56688;-;508-1,544;;39.9494;32.5612;0;f;32145.7;2534;5099.8
249;10596;Beytepe Mh.Beytepe-Alacaatlı Yolu Çankaya;110,175;;39.8551;32.7319;0;f;2835.5;467.6;1008.7
250;51375;Çoğlu Mh.Mh.Adalet Cd.Sincan;572,577-1;;40.0118;32.5428;0;f;29915.5;2732.2;5516.3
251;51522;Fatih Sultan Mh.Mh. Etimesgut;528,591;;39.8715;32.6437;0;f;12853.7;1119;2272
252;51617;-;512;;39.9342;32.6325;0;f;27581.1;1975.1;4051.1
253;56693;Mustafa Kemal Mh.Mh.2120.Cd.Çankaya;233;;39.9132;32.7825;0;f;9366.7;933.8;1873.1
254;10249;-;576;;39.8682;32.6606;0;f;10279.5;1319.9;2679.2
255;32003;-;334,344-1;;39.9117;32.9279;0;f;28655.5;2260.2;4532.9
256;50965;Bitik Mh.Anadolu Otoyolu Kazan;555-4;;40.1159;32.605;0;f;48142.8;2492.4;5011.3
257;50978;Saray Mh.Ankara Bolu Yolu Kazan;501,501-2,502,502-2,527-1,555-4,556-4,563-3;;40.0357;32.6384;0;f;23550.2;2084.1;4178.8
258;51000;Saray Mh.Adnan Menderes Blv.Kazan;556-1,556-4;;40.0522;32.6301;0;f;25617.9;2227.8;4472
259;51035;Tunahan Mh.Kuvayi Milliye Cd.Etimesgut;542,545;;39.9874;32.6284;0;f;33385.9;2077.4;4172.8
260;40652;Saray Gümüşoluk Mh.Kurusarı Yolu Pursaklar;472-1,474-1,486-1,486-6;;40.1016;32.9274;0;f;37496.9;3175.6;6414.7
261;40361;Saray Fatih Mh.Ertuğrul Gazi Cd.Pursaklar;486-2,486-6;;40.0631;32.9156;0;f;33731.1;2606.4;5249.3
262;12391;Kırkkonaklar Mh.315.Cd.Çankaya;303,304,304-6;;39.8851;32.8875;0;f;21298.6;2304.4;4701.3
263;51921;Erler Mh.Mh.Hikmet Özer Cd.Etimesgut;530-2;;39.9322;32.6553;0;f;15081.6;1787.2;3591.1
264;56692;-;508-1;;39.9477;32.5609;0;f;32419.6;2598.7;5265.5
265;31261;Yeni Bayındır Mh.Atatürk Cd.Mamak;352,369;;39.9037;33.0175;0;f;40632.2;3352.2;6771.6
266;31312;Karapürçek Mh.340.Cd.Altındağ;320,321-6;;39.964;32.9704;0;f;29081.5;2607.8;5282.4
267;11951;Oğulbey Mh.Ankara Bala Yolu Gölbaşı;178,178-3,180;;39.6809;32.8259;0;f;38837.3;2833.5;5697.1
268;30985;Beşikkaya Mh.1652.Cd.Altındağ;393;;39.9723;32.9422;0;f;27259.5;2397.6;4887.7
269;11687;Fevziye Mh.2419.Sk.Yenimahalle;194;;39.7499;32.5992;0;f;34795.2;3065.8;6202.9
270;40388;İkipınar Mh.Dumlupınar Sirkeli Yolu Çubuk;471;;40.1602;32.9141;0;f;45409;4320.5;8723.7
271;40452;Doğanbey Mh.İstanbul Cd.Altındağ;201-6,318,318-6,319,354,354-3,377,394-3;;39.9398;32.8512;0;f;18091.5;1582.5;3171.9
272;30840;Ekin Mh.Çatak Cd.Mamak;324;;39.9591;32.9383;0;f;25823.5;2212.8;4459.8
273;21842;Turgut Özal Mh.Mh.2220.Cd.Yenimahalle;276;;39.9975;32.6988;0;f;20069.3;2203;4420
274;41106;Saray Gümüşoluk Mh.Mh.Dumlupınar-Kurusarı Yolu Pursaklar;472-1,474-1,486-1,486-6;;40.0877;32.9293;0;f;35904.6;2936.3;5932.3
275;11537;Eti Mh.Gazi Mustafa Kemal Blv.Çankaya;202-3,204,220-3,221-3,222,222-2,254,257,259,268,269,269-2,270,285,288,288-2,288-6,297-3,404-2,410-2,411-2,415-2,415-6,418-2,461-2,482-2,482-6;;39.9345;32.8387;1;t;15023.4;1381.9;2773.9
276;30648;Harman Mh.Abdülhakhamit Cd.Mamak;321-6,329;;39.934;32.9089;0;f;20869.6;2179.5;4408.3
277;30832;Bahçeleriçi Mh.Turgut Özal Blv.Mamak;337,337-4,344-2,347-6,354,354-3,369,389,394,394-3,397;;39.9274;32.9199;0;f;27256.1;2217;4520.9
278;51613;-;512,537,566;;39.9218;32.6544;0;f;14752.5;1587.8;3272.3
279;52100;Ayyıldız Mh.Mh.1543.Cd.Etimesgut;536,567;;39.9399;32.6085;0;f;27786.7;1968.1;3955.5
280;21835;-;281;;40.0059;32.797;0;f;24997.4;2564.1;5206.7
281;11372;Eymir Mh.Manyas Gölü Cd.Gölbaşı;107-6,195-1;;39.7945;32.8452;0;f;29418;2594.8;5256.8
282;10146;Konutkent Mh.Eskişehir Yolu Yenimahalle;528,583,588,588-1,589,594,595,602-6;;39.8771;32.6527;0;f;11788.4;1035.9;2077.2
283;11373;Eymir Mh.Yedi Göller Cd.Gölbaşı;107-6,195-1;;39.7917;32.8466;0;f;28684.5;2478.1;4989.8
284;12130;Ayrancı Mh.Güvenlik Cd.Çankaya;427-1,427-3,427-6;;39.9019;32.853;0;f;17413.2;1681.3;3408.8
285;11327;Bahçelievler Mh.281.Sk.Gölbaşı;104-2,105-2,106-2;;39.7867;32.8136;0;f;26700.5;2202.7;4473
286;11395;Yaylabağ Mh.Bağdere Sk.Gölbaşı;137;;39.8023;32.8578;0;f;29841.8;2706.8;5453
287;40483;Aydınlıkevler Mh.Çevreli Cd.Altındağ;403-6,413,413-3;;39.9627;32.875;0;f;20445.2;1751.8;3538.7
288;10985;Yukarı Bahçelievler Mh.Wilhelm Thomsen Cd.Çankaya;445-2,484-2;;39.9173;32.826;0;f;12449.7;1153;2352.8
289;13217;Beytepe Mh.Mh. Çankaya;175;;39.8533;32.7234;0;f;3583.3;548.8;1168.8
290;40626;Fatih Mh.Emek Cd.Pursaklar;438-1,440-1,472-1,486-1,486-6;;40.0395;32.9069;0;f;29772.9;2351.9;4778.7
291;40640;Karaköy Mh.Atatürk Blv.Altındağ;444-1;;40.0536;32.9536;0;f;37942.2;3127;6381.6
292;11631;Sağlık Mh.Mithatpaşa Cd.Çankaya;261-6,263,263-2,263-3,263-4;;39.9236;32.8572;0;f;16311.6;1654.9;3316.8
293;41468;Bademlik Mh.Mh.Balkan Sk.Keçiören;480-2;;40.0151;32.8656;0;f;25337.9;2551.9;5206.4
294;20885;Aşağı Eğlence Mh.Etlik Cd.Keçiören;261,261-6,281;;39.9735;32.8305;0;f;19680.6;1815.9;3649.9
295;20893;Aşağı Eğlence Mh.Etlik Cd.Keçiören;261,261-6,281;;39.9709;32.8338;0;f;19277;1764;3546.1
296;20753;-;271,271-2;;39.9851;32.8014;0;f;21689;2273.2;4628.3
297;20579;Ostim Mh.1306.Sk.Yenimahalle;214,214-2,216-2;;39.9851;32.7632;0;f;18050.9;1990.8;3994.5
298;21325;Kuşcağız Mh.Kartaltepe Cd.Keçiören;252,253,253-6,254;;39.997;32.8518;0;f;23592.5;2240.6;4508.8
299;21424;Kalaba Mh.Kütükçü Alibey Cd.Keçiören;145-3,252,254,266,266-6,268,269-2;;39.9705;32.8616;0;f;19540.5;1703.2;3415
300;21463;Ostim Osb Uzay Çağı Cd.Yenimahalle;225,225-2;;39.9753;32.7503;0;f;16884.3;2001.9;4086.4
301;30962;Başpınar Mh.1048.Cd.Altındağ;391,392,392-6,393,395;;39.9787;32.9337;0;f;26141.1;2367.6;4815
302;30968;Beşikkaya Mh.1652.Cd.Altındağ;393;;39.9694;32.9406;0;f;26891.5;2342.4;4777
303;31111;Şahap Gürler Mh.86.Sk.Mamak;377;;39.8991;32.9617;0;f;31894;2623.2;5282.1
304;31908;Karapürçek Mh.Mh.Yeşil Kuşak Cd.Altındağ;316,320,321-6;;39.9646;32.9618;0;f;28149.3;2475.7;4988.8
305;40968;Beyazıt Mh.Nurettin Cankurtaran Cd.Akyurt;468-1,488-1,488-3;;40.1249;33.0703;0;f;49751.5;3615.4;7302.6
306;11108;Sokullu Mehmet Paşa Mh.Sokullu Mehmet Paşa Cd.Çankaya;154-2,155-2,155-6,203-3;;39.8933;32.8347;0;f;15410.9;1430.9;2915.4
307;11357;Aşağı Dikmen Mh.Karataş Köyü Yolu Çankaya;190;;39.8344;32.87;0;f;26000.9;3077.4;6297.9
308;41479;-;486-1,486-6;;40.117;32.9364;0;f;39402;3461;6981.7
309;40545;Karakum Mh.Doğu Cd.Altındağ;445-1,446-2;;39.9773;32.9023;0;f;24232.9;2062;4212
310;41254;Fatih Mh.Mh.Belediye Cd.Pursaklar;486-2,486-6;;40.0492;32.9016;0;f;30934.7;2513.1;5077.8
311;41385;Sirkeli Yeşilova Mh.Mh.Dumlupınar Sirkeli Yolu Pursaklar;473;;40.1449;32.8701;0;f;47081.3;4462.6;8990.4
312;50496;Yunus Emre Mh.Ayaş Ankara Yolu Blv.Sincan;504,504-2,504-6,514,514-2,514-3,515,517,518-2,557,560-3,573;;39.9758;32.5901;0;f;24221.4;2180.4;4373.1
313;50519;Tunahan Mh.Dumlupınar 30 Ağustos Cd.Etimesgut;540,540-2,540-6,541,541-1,541-2,541-3,543-1,580;;39.9862;32.6111;0;f;34473.1;2223.6;4499.5
314;50521;Oğuzlar Mh.1562.Cd.Etimesgut;505,505-2,509,516,524;;39.9439;32.5985;0;f;29503.4;2192.4;4395
315;12109;Harbiye Mh.Dikmen Cd.Çankaya;131-2,145-2,145-3,183-2,183-6,186-2,187-2;;39.8913;32.8413;0;f;16486.9;1572.9;3280.1
316;11963;Oğulbey Mh.Ankara Bala Yolu Gölbaşı;178,178-3;;39.6804;32.8483;0;f;43687;3166.4;6400.4
317;11998;Karaoğlan Mh.71.Cd.Gölbaşı;180;;39.7385;32.8321;0;f;34208.3;2751.7;5541.7
318;50700;Piyade Mh.1544.Cd.Etimesgut;536,537;;39.9489;32.6412;0;f;15225.4;1830.4;3730
319;21735;İvedik Mh.Mh. Yenimahalle;227,227-4;;39.9949;32.7737;0;f;18836.5;2084;4265.2
320;21526;Yayla Mh.Mh.Porsuk Sk.Keçiören;267-4,284,284-6;;39.9943;32.8222;0;f;22620.4;2234;4566.2
321;20266;-;274,275;;39.9883;32.7885;3;t;19133.5;2259.7;4605.9
322;21139;-;207,208,208-4;;39.9568;32.8172;0;f;17800.1;1624.7;3305.2
323;50666;Piyade Mh.1815.Cd.Etimesgut;508-3,532-3,565,565-6,566;;39.9399;32.6332;0;f;27057;1884;3831.5
324;13500;-;590;;39.8507;32.6446;0;f;15556.3;1481.4;3027.8
325;41188;Bağlarbaşı Mh.Mh.427.Cd.Keçiören;255,257;;39.9963;32.8792;0;f;22946.8;2162;4363.8
326;11002;Akpınar Mh.Dikmen Cd.Çankaya;131-2,145-2,145-3,154-2,155-2,155-6;;39.8634;32.8181;0;f;20347.7;1722.8;3479.6
327;41266;Saray Gümüşoluk Mh.Mh. Pursaklar;470;;40.1023;32.9254;0;f;37683.7;3203.7;6470.7
328;41319;Yunus Emre Mh.Mh.Atatürk Blv.Pursaklar;439-2,439-6,484-2;;40.0272;32.8928;0;f;28135.7;2253.8;4540.7
329;20117;İlkyerleşim Mh.1969.Sk.Yenimahalle;287;;39.9772;32.7182;0;f;15310.1;1823.2;3763.1
330;20957;Kuşcağız Mh.Tarhanlar Cd.Keçiören;145-3,225-2,252,253,253-6,254,256,273;;39.9974;32.8421;0;f;23670.4;2292.2;4680.3
331;20965;Kuşcağız Mh.Gazeller Cd.Keçiören;203,204,225;;39.9999;32.8519;0;f;23325.4;2199.8;4424
332;40122;Varlık Mh.Yayın Sk.Yenimahalle;430;;39.959;32.8371;4;t;17609.7;1586.6;3279.5
333;31302;Kavaklı Mh.Adsaz Sk.Altındağ;316,335;;40.0064;33.0482;0;t;46007;3591.4;7218.1
334;30996;Beşikkaya Mh.1981/1.Sk.Altındağ;312,312-1,321-6;;39.9759;32.953;0;t;28208;2552.5;5151.1
335;10134;Yaşamkent Mh.3158.Cd.Yenimahalle;590,602-6;;39.8671;32.653;3;t;13898.4;1268.8;2573.6
336;41314;Dumlupınar Mh.Mh.Kurusarı Yolu Çubuk;470,472-1,474-1,486-1,486-6;;40.1219;32.9406;0;f;40053.5;3558.8;7177.4
337;10517;Kızılcaşar Mh.23 Nisan Cd.Gölbaşı;191,191-2,584;;39.8335;32.7181;0;f;7034.8;1093.6;2313.7
338;41486;Gülpınar Mh.Mh.169.Cd.Altındağ;403-6,408;;39.9756;32.8979;0;f;23264.1;2047.3;4155.5
339;41457;Saray Fatih Mh.Mh.Saray Köy Sk.Pursaklar;486-2,486-6;;40.0602;32.9146;0;f;34071.8;2657.4;5351.5
340;50270;Mevlana Mh.Ahmet Kabaklı Cd.Sincan;507-2,515,517,525-2,525-6;;39.9936;32.5655;3;t;27093;2488;5025.8
341;20421;Kentkoop Mh.Batıkent Blv.Yenimahalle;294,296;;39.9687;32.7185;0;f;14148.8;1655.6;3365.8
342;11042;Huzur Mh.1065.Cd.Çankaya;454,454-6;;39.8817;32.8236;4;t;15823.3;1487.6;3031.6
343;20969;Kuşcağız Mh.Gün Sazak Cd.Keçiören;203,203-3,204,253,253-6;;39.9962;32.8544;0;f;22785.1;2136.7;4319.1
344;11724;Velihimmetli Mh.Ali Baba Cd.Gölbaşı;177,177-2;;39.7082;32.6506;0;f;39304.3;3738.7;7532.7
345;21026;Çiçekli Mh.Gün Sazak Cd.Keçiören;222,256;;39.9819;32.8566;0;f;21092.1;1909;3860.5
346;21039;Karargahtepe Mh.Atış Cd.Keçiören;259;;39.9789;32.858;0;f;20678;1854.7;3728.8
347;21068;Kanuni Mh.Şht.Ali Ekşioğlu Sk.Keçiören;255,257,269;;40.0202;32.8636;0;f;25973.6;2578.8;5204.2
348;50489;Mareşal Çakmak Mh.Ceylan Sk.Sincan;505,505-2,531-2;;39.9575;32.5978;0;f;30411.3;2107.2;4229.1
349;30245;Şahintepe Mh.Natoyolu Cd.Mamak;330,336,339,339-3,340,341,341-6,346,365;;39.9143;32.9131;0;f;22040.8;2359.1;4805.4
350;31628;Karşıyaka Mh.Atatürk Cd.Mamak;398-3;;39.9676;33.1122;0;f;45331.6;3299.5;6619.9
351;30324;Cengizhan Mh.Şehitler Cd.Mamak;339,340,341,341-6,346;;39.8954;32.9278;0;f;30492.1;2535.6;5086
352;40026;Adnan Menderes Mh.Kızlarpınarı Cd.Keçiören;411-2,411-3,414-2,419,482-2,482-3,482-6;;39.9997;32.8722;0;f;23388.2;2204.6;4456.7
353;40272;23 Nisan Mh.Ulusoy Sk.Keçiören;255,257;;40.0066;32.8793;0;f;26677.4;2313.2;4727.2
354;31416;Ortaköy Mh.Ortaköy Serpmeleri Mamak;359;;39.9311;33.0209;0;f;36251.8;2732.2;5502.3
355;40241;Yakacık Mh.Çekirge Cd.Keçiören;414-1;;39.988;32.8704;0;f;22051.4;2035;4125.9
356;40261;Bademlik Mh.Zeytinlik Sk.Keçiören;255,257,482-1,482-3,482-6,483-1;;40.0105;32.8761;0;f;24680.3;2400.4;4878.8
357;30026;Hacı Bayram Mh.Çankırı Cd.Altındağ;446-2,447-2;;39.9437;32.8548;0;f;18533.5;1663.9;3396.6
358;30218;Boztepe Mh.Ziya Oralay Cd.Çankaya;333,381;;39.9064;32.8895;0;f;19093.9;2109.9;4358.2
359;30710;Karaağaç Mh.Gazneli Mahmut Cd.Mamak;343,348;;39.9446;32.9217;0;f;24729.8;1968.8;3971.8
360;50405;Gazi Osmanpaşa Mh.İzmir Cd.Sincan;507-2,509,515,516,517,518-2,525-2,525-6;;39.987;32.5796;0;f;24361.3;2259.1;4534.2
361;31114;Yeşilbayır Mh.1787.Sk.Mamak;355-6,361,363;;39.9045;32.9608;0;f;30950.9;2428.2;4887.6
362;31132;Köstence Mh.Kayaş Cd.Mamak;220-3;;39.9168;32.9525;0;f;30605.7;2396.7;4804.3
363;31144;Yeşilbayır Mh.Sağduyu Cd.Mamak;355,355-4,355-6,361,363,374-1,377;;39.9096;32.9585;0;f;30294.6;2329.6;4690
364;50876;Bağlıca Mh.Bağlıca Köyü Cd.Etimesgut;597;;39.8916;32.6498;0;f;12934;1287.1;2637.8
365;31149;Yeşilbayır Mh.1768.Sk.Mamak;355,355-4,374-1;;39.9096;32.9639;0;f;30819.5;2422.5;4879.9
366;12306;Birlik Mh.Kahire Cd.Çankaya;190,403-6,413,413-3;;39.8686;32.869;0;f;20410.4;2124.2;4349.8
367;12328;Kavaklıdere Mh.Hacıyolu Sk.Çankaya;160,317-3,318,318-6,319;;39.9132;32.862;0;f;16193.6;1655.4;3396.8
368;12252;Çankaya Mh.Atatürk Blv.Çankaya;427-2,427-3,427-6;;39.9017;32.8595;0;f;16022.3;1570.1;3146.4
369;11000;Keklik Pınarı Mh.Dikmen Cd.Çankaya;131-1,145-1,145-3,154-1,155-1,155-6;;39.8606;32.8163;0;f;18037.6;1755.8;3581.3
370;10131;Yaşamkent Mh.3158.Cd.Yenimahalle;590;;39.8588;32.6522;0;f;14481.1;1388.9;2816.5
371;10129;Yaşamkent Mh.Hakan Sk.Yenimahalle;590;;39.8649;32.6481;0;f;13599.6;1232.5;2494.4
372;10135;Yaşamkent Mh.3158.Cd.Yenimahalle;590;;39.8671;32.6531;0;f;13897.8;1268.7;2573.5
373;40278;Bağlarbaşı Mh.Bursa Cd.Keçiören;255,410-2,416-2;;39.9926;32.8791;0;f;22624.2;2113.1;4263
374;40287;Fatih Mh.Yavuz Blv.Pursaklar;438-2,440-2,484-1,484-2;;40.0433;32.9025;0;f;30262.3;2413.5;4882.4
375;51521;Erler Mh.Mh.Eskişehir Yolu Etimesgut;528,576;;39.8999;32.6867;0;f;9730.6;1015.3;2117.7
376;40227;Abadan Mh.Mh. Pursaklar;470;;40.1196;32.8634;0;f;44552.9;4238.7;8557.8
377;50810;Kazım Karabekir Mh.Hikmet Özer Cd.Etimesgut;508-3,530,530-2,530-3,531-2,532-3,535,536,538,553,565,565-6,567;;39.9477;32.6616;0;t;13403.7;1597.2;3263.5
378;20499;İvedik Osb 22.Cd.Yenimahalle;234;;39.9869;32.7422;0;f;17184.5;2062.2;4181.5
379;51025;Susuz Mh.3503.Sk.Yenimahalle;580,580-1;;40.0109;32.6209;4;t;35513;2428.3;4970.4
380;30565;Harman Mh.57.Sk.Mamak;326;;39.9407;32.9027;0;f;24642.1;2240.6;4555
381;50165;Gökçek Mh.Çakmak Sk.Sincan;525,525-2,525-6;;39.9821;32.5822;0;f;23679.4;2194.3;4409.9
382;50190;Ahi Mesut Mh.Mh.1815.Cd.Etimesgut;565,565-6,566;;39.9402;32.6359;0;f;15830.2;1942.2;3955.4
383;30729;Alemdağ Mh.Orhan Kemal Cd.Altındağ;314,392,393,395;;39.9673;32.9201;0;f;24399.7;2138.7;4379.2
384;31825;Kusunlar Mh.Mh. Mamak;334,334-6,344-1;;39.8721;32.9443;0;f;42289.8;2719.2;5477
385;41140;Karacaören Mh.Mh.1566.Cd.Altındağ;441-2;;40.0373;32.9146;0;f;30689;2430.3;4899.4
386;50952;İncirlik Mh.Anadolu Otoyolu Sincan;501,501-2;;40.0906;32.5894;0;f;45696;2696.5;5417.8
387;50961;İmrendi Mh.Ankara Bolu Yolu Kazan;502,502-2,527-1,563-3;;40.1174;32.6331;0;f;33945.9;2767.4;5555.8
388;32016;Battalgazi Mh.Mh.882.Cd.Altındağ;312,321-6;;39.9641;32.9289;0;f;25617.6;2192.9;4428.6
389;50575;Oğuzlar Mh.Ahi Mesut Blv.Etimesgut;506-1,508-3,512,512-4,531-2,532,532-3,533,552,565,565-6,566;;39.9451;32.6152;0;t;27066.4;1873.5;3755.4
390;20202;Ostim Mh.1315.Sk.Yenimahalle;214,214-2,216-2;;39.9885;32.7681;1;t;18223.8;2000.9;4047.7
391;30360;Durali Alıç Mh.938.Cd.Mamak;334-6,353;;39.9021;32.9314;2;t;30025.8;2511.8;5086.5
392;11917;Oğulbey Mh.Ankara Konya Yolu Gölbaşı;147,149,151,151-2,151-4,151-5,151-6;;39.6838;32.8157;0;f;38060.3;2790.1;5648.9
